"2019-11-15 00:00:00",3,3
"2019-11-16 00:00:00",2,0
"2019-11-18 00:00:00",2,0
"2019-11-21 00:00:00",0,1
"2019-12-06 00:00:00",0,10
"2019-12-14 00:00:00",1,0
"2019-12-17 00:00:00",2,0
"2019-12-18 00:00:00",1,1
"2019-12-19 00:00:00",2,0
"2019-12-20 00:00:00",2,0
"2019-12-21 00:00:00",2,2
"2019-12-22 00:00:00",1,0
"2019-12-23 00:00:00",2,0
"2019-12-24 00:00:00",2,0
"2019-12-25 00:00:00",2,0
"2019-12-26 00:00:00",1,0
"2019-12-27 00:00:00",2,0
"2019-12-30 00:00:00",2,0
"2019-12-31 00:00:00",2,0
"2020-01-01 00:00:00",2,0
"2020-01-02 00:00:00",1,0
"2020-01-03 00:00:00",0,5
"2020-01-16 00:00:00",0,5
"2020-01-17 00:00:00",0,5
"2020-01-21 00:00:00",0,2
"2020-01-31 00:00:00",0,8
"2020-02-04 00:00:00",0,1
"2020-02-07 00:00:00",0,2
"2020-02-12 00:00:00",3,0
"2020-02-13 00:00:00",1,2
"2020-02-14 00:00:00",1,0
"2020-02-15 00:00:00",2,0
"2020-02-16 00:00:00",1,0
"2020-02-17 00:00:00",2,0
"2020-02-18 00:00:00",2,0
"2020-02-20 00:00:00",1,2
"2020-02-22 00:00:00",2,0
"2020-02-24 00:00:00",1,8
"2020-02-26 00:00:00",2,0
"2020-02-27 00:00:00",1,0
"2020-02-29 00:00:00",1,0
"2020-03-01 00:00:00",1,0
"2020-03-03 00:00:00",3,0
"2020-03-04 00:00:00",0,2
"2020-03-09 00:00:00",1,0
"2020-03-11 00:00:00",2,0
"2020-03-12 00:00:00",1,0
"2020-03-13 00:00:00",0,1
"2020-03-14 00:00:00",2,0
"2020-03-15 00:00:00",2,0
"2020-03-16 00:00:00",2,0
"2020-03-17 00:00:00",1,0
"2020-03-18 00:00:00",2,0
"2020-03-20 00:00:00",2,0
"2020-03-21 00:00:00",1,0
"2020-03-22 00:00:00",1,0
"2020-03-25 00:00:00",2,0
"2020-03-26 00:00:00",1,0
"2020-03-27 00:00:00",3,0
"2020-03-28 00:00:00",3,0
"2020-03-29 00:00:00",1,0
"2020-03-30 00:00:00",1,3
"2020-03-31 00:00:00",1,0
"2020-04-01 00:00:00",0,2
"2020-04-07 00:00:00",0,8
"2020-04-10 00:00:00",2,0
"2020-04-11 00:00:00",1,0
"2020-04-12 00:00:00",1,0
"2020-04-13 00:00:00",2,0
"2020-04-14 00:00:00",1,0
